id,seller,price,area_total,area_kitchen,area_living,floor,rooms,ceiling,bathrooms_shared,bathrooms_private,windows_court,windows_street,balconies,loggias,condition,phones,building_id,new,latitude,longitude,district,constructed,material,stories,elevator_without,elevator_passenger,elevator_service,parking,garbage_chute,heating,distance_from_center,angle,average_room_size,bathroom_amount,relative_floor,subway_distance,cluster
1416,3,9959300.0,61.1,12.5,25.6,4,2,2.8,0,2,0,1,1,1,4,1,6512,1,55.854987,37.559155,1,2021,2,24,False,True,True,1,True,0,0.12194966633439598,-0.16853475025294426,30.55,2,0.16666666666666666,0.002108078271797773,1
14010,0,19500000.0,87.0,9.0,70.0,6,3,2.8,1,1,1,0,1,0,0,1,1432,0,55.710377,37.646031,5,2019,7,16,True,True,True,0,True,4,0.07075628867306484,1.922692504849128,29.0,2,0.375,0.011945890088228777,4
22610,4,49000000.0,109.0,10.7,30.9,6,3,2.8,1,1,1,0,0,0,0,2,5233,0,55.700456,37.510718,7,2002,2,17,False,True,False,3,True,0,0.07696303567824841,-2.0328502290647217,36.333333333333336,2,0.35294117647058826,0.008084495036794374,2
16229,4,9800000.0,51.0,9.8,31.0,15,2,2.74,0,0,0,1,1,0,3,1,2839,0,55.63930799999999,37.399111,7,2014,3,17,False,True,True,1,True,0,0.2041866186202666,-2.057256467298742,25.5,0,0.8823529411764706,0.012932926389646316,3
19914,0,7200000.0,44.6,11.2,19.2,4,1,3.0,0,0,2,2,0,1,0,1,5966,0,55.626594,37.343919,11,2018,2,11,True,True,True,1,True,1,0.25932900011741566,-2.001069872855235,44.6,0,0.36363636363636365,0.011762975686450582,3
4438,3,22517000.0,89.0,15.8,53.2,2,3,3.1,1,1,2,2,0,0,4,1,3883,1,55.656986,37.559173,6,2019,2,32,False,True,True,1,False,4,0.08041948712693277,-2.88463695444078,29.666666666666668,2,0.0625,0.014049602307536829,2
2207,4,1900000.0,55.8,10.7,35.0,1,1,2.8,0,0,1,0,1,0,0,1,741,0,55.337476,37.326231,10,2010,2,5,False,True,True,1,False,4,0.4712111005315108,-2.5738622016991726,55.8,0,0.2,0.2642920860279408,3
15032,4,8044200.0,64.0,12.9,33.7,17,2,2.8,0,1,2,2,1,1,4,1,3981,0,55.702414000000005,37.940427,4,2017,3,17,True,True,True,1,True,0,0.36226381796297497,1.6602182298035812,32.0,1,1.0,0.014077049584339607,5
860,1,50900000.0,136.3,10.7,30.9,11,3,3.3,2,0,2,2,0,0,0,1,2877,0,55.809085,37.448482,8,2013,0,30,True,True,True,1,False,4,0.1507254029876307,-1.0551686465376227,45.43333333333334,2,0.36666666666666664,0.015625528759056852,9
665,3,8642350.0,59.54,9.8,32.0,10,2,2.8,0,1,2,2,1,0,4,1,6025,0,55.85961,37.372422,8,2019,2,25,True,True,True,1,True,0,0.24189532446240572,-1.0284920902213672,29.77,1,0.4,0.017262021434352726,9
12842,2,15000000.0,61.2,9.0,35.0,11,2,2.8,1,0,1,0,0,1,2,1,6348,0,55.636361,37.600235,5,2002,3,22,False,True,True,3,True,0,0.10054225793982417,2.934994410264121,30.6,1,0.5,0.007676427945340171,2
16016,3,13262155.0,68.88,19.8,29.7,11,2,2.8,0,0,2,2,0,1,4,1,8867,0,55.72513299999999,37.775263,4,2019,2,19,False,True,True,0,False,4,0.19588935907578747,1.6199876187264517,34.44,0,0.5789473684210527,0.009171426170441073,0
8467,1,11490000.0,50.8,6.1,34.3,7,3,2.8,0,1,1,1,1,0,1,2,5611,0,55.78774,37.673097,3,1966,3,9,False,True,False,1,True,0,0.10745250348406447,1.055253737767137,16.933333333333334,1,0.7777777777777778,0.007181657816967885,0
15522,3,14770500.0,64.5,17.5,32.2,17,3,2.8,1,0,2,2,0,0,4,1,1352,1,55.78686999999999,37.494979,8,2019,2,22,False,True,True,1,False,0,0.09938521631801027,-1.018936952947884,21.5,1,0.7727272727272727,0.006792962608473611,9
14984,4,6950000.0,39.0,7.757732555388855,30.9,16,1,2.8,1,0,0,1,1,0,0,1,3259,0,55.674575,37.760225,4,2007,2,16,False,True,False,3,True,0,0.19037966843672358,1.8924739496964524,39.0,1,1.0,0.0019953069939286565,4
14439,1,10500000.0,40.0,9.6,17.9,8,1,2.8,0,1,1,0,0,1,0,1,2702,0,55.804263,37.53773,1,1971,0,14,False,True,True,1,True,0,0.08114144176050074,-0.5423417667276346,40.0,1,0.5714285714285714,0.006247741111797389,1
14239,3,14685300.0,73.5,12.5,43.8,8,3,0.0,2,0,1,1,0,0,4,1,4852,1,55.80589200000001,37.716432,3,2022,2,32,False,True,True,1,False,4,0.15420480766025008,1.0913937959853837,24.5,2,0.25,0.009684042957364912,0
14965,2,9480000.0,48.2,7.3,30.9,7,2,2.64,0,1,1,0,0,1,1,1,2677,0,55.656666,37.610817,5,1974,0,9,False,True,False,3,True,0,0.08410302661817765,2.761453502818776,24.1,1,0.7777777777777778,0.008042365634561432,2
31,3,4568400.0,27.0,6.9,12.7,9,1,2.65,1,0,1,0,0,0,4,1,4162,1,55.59516,37.741109,12,2021,3,9,False,True,True,1,False,1,0.21347443854968998,2.283612229241371,27.0,1,1.0,0.01774209911481798,4
4101,1,9300000.0,56.2,10.7,30.9,1,3,2.8,0,1,2,2,0,0,1,1,8339,0,55.71663,37.82255,3,1971,3,9,False,True,False,1,True,0,0.24361534688539455,1.6453070530202805,18.733333333333334,1,0.1111111111111111,0.004567647096699451,5
20984,3,7990656.0,58.3,14.0,32.5,14,2,2.89,1,0,1,0,0,1,4,1,1602,1,55.56486700000001,37.502112,11,2021,2,14,False,True,True,0,False,4,0.18673890634112192,-2.713638362028696,29.15,1,1.0,0.030152894272367753,8
11228,0,17500000.0,82.0,8.0,52.0,4,3,2.8,0,1,1,1,1,0,1,1,290,0,55.8113,37.494907,1,1959,0,8,False,True,False,3,True,0,0.11415901409169162,-0.8360175139632522,27.333333333333332,1,0.5,0.008297990660394593,9
5408,1,6500000.0,31.8,6.0,21.8,1,1,2.7,1,0,1,0,0,0,1,1,8061,0,55.713547,37.642312,5,1966,7,9,False,True,False,3,False,4,0.06619423186557762,1.8971000792842465,31.8,1,0.1111111111111111,0.01638069452129172,4
17428,3,8991840.0,52.8,11.3,27.8,23,2,2.65,1,0,0,1,0,0,4,1,9704,1,55.882151,37.638108,2,2021,2,33,False,True,True,1,True,0,0.15857026965339976,0.37783089910243717,26.4,1,0.696969696969697,0.023735232566792844,1
15160,4,15990000.0,67.0,6.5,39.0,10,2,3.2,0,1,1,0,1,0,2,1,7749,0,55.81177099999999,37.639339,2,1955,0,16,False,True,True,1,False,0,0.09745450547645833,0.6597065130502908,33.5,1,0.625,0.002990277913500535,1
12575,1,9500000.0,52.0,9.5,32.0,5,2,2.64,0,1,1,0,1,0,1,1,5160,0,55.866723,37.553927,1,2010,7,17,False,True,True,3,True,0,0.13443406355861603,-0.19223151306115346,26.0,1,0.29411764705882354,0.005884883856121537,1
10445,1,11500000.0,39.0,8.0,20.0,1,1,2.8,1,0,0,1,0,0,1,2,6756,0,55.695824,37.551367,6,1957,0,14,True,True,False,1,True,0,0.04810525080821585,-2.514095065883517,39.0,1,0.07142857142857142,0.016459357976537803,2
1004,4,7899999.0,44.0,10.7,30.9,2,2,2.8,0,0,2,2,0,0,4,0,6814,0,55.813642,37.399048,8,1979,3,9,False,True,False,1,True,0,0.19703909997089245,-1.1589405923990306,22.0,0,0.2222222222222222,0.010643480069976775,9
16176,0,10290000.0,52.0,8.5,29.1,9,2,2.6,0,1,1,1,1,0,1,1,7088,0,55.669554000000005,37.588871000000005,6,1977,7,15,False,True,True,1,True,4,0.06586540120410156,3.000529438094377,26.0,1,0.6,0.017986132352450862,2
5485,1,7320000.0,53.88,10.8,30.2,4,2,2.8,0,1,1,0,1,0,4,2,8793,1,55.605495,37.655688,5,2020,7,17,False,True,True,0,False,4,0.14999515535889651,2.6096609770958064,26.94,1,0.23529411764705882,0.02099971354567151,4
21442,4,8100000.0,51.0,10.7,30.9,4,2,2.64,0,1,2,2,1,0,1,1,5434,0,55.703976,37.923799,4,2011,2,17,False,True,True,3,False,3,0.3455627710414665,1.6600132525901858,25.5,1,0.23529411764705882,0.0026280367196805077,5
7035,3,15921675.0,53.2,21.0,16.2,14,1,2.8,1,0,2,2,0,0,4,1,3210,1,55.788515,37.567482,1,2019,7,15,False,True,True,0,False,4,0.05510124917387185,-0.22193211038270924,53.2,1,0.9333333333333333,0.00955575999070645,1
20514,1,6900000.0,39.0,10.0,20.0,7,1,2.6,1,0,2,2,0,1,1,1,4230,0,55.806489,37.822038,3,1971,3,14,False,True,True,1,True,0,0.2528148606099172,1.2831448037694386,39.0,1,0.5,0.023618081314957105,0
2925,4,10793440.0,67.04,11.1,35.1,4,2,2.8,0,1,1,0,0,1,4,1,936,1,55.715824,37.388879,7,2020,2,10,False,True,True,0,False,4,0.1916697947370995,-1.6697797392294866,33.52,1,0.4,0.037461751387249255,9
13529,1,5350000.0,38.0,7.0,20.0,9,1,2.8,1,0,2,2,1,0,1,2,599,0,55.704509,37.792915,4,1969,3,9,False,True,True,1,True,0,0.2154395586174405,1.711701350474994,38.0,1,1.0,0.012496931863458715,0
10311,1,8200000.0,45.0,6.0,30.0,2,2,2.64,0,1,1,0,0,0,1,1,4873,0,55.744890000000005,37.705437,4,1975,2,9,False,True,False,3,True,0,0.12623310072572833,1.4905026283062144,22.5,1,0.2222222222222222,0.015590948303415699,0
2284,1,7300000.0,105.4,13.0,70.0,4,4,2.8,0,1,1,1,0,2,0,2,1364,0,55.745661,37.670798,0,2014,0,4,True,False,False,1,False,0,0.09183605773661256,1.4518717870533737,26.35,1,1.0,0.01112037431924047,0
16417,1,5100000.0,35.5,7.061525787597547,19.13144503973517,9,1,2.8,1,0,0,1,1,0,1,1,5297,0,55.840851,37.605436,2,1994,2,16,False,True,True,1,True,0,0.10918404549352041,0.23879388968902215,35.5,1,0.5625,0.014149314365008566,1
3323,4,61000000.0,116.2,10.7,30.9,6,3,3.0,0,2,2,2,0,0,4,1,5400,0,55.722142000000005,37.618569,0,2013,0,14,True,True,True,2,True,0,0.040952428219583996,1.8841384238187016,38.733333333333334,2,0.42857142857142855,0.008407682498760219,2
13500,1,6200000.0,31.6,6.285752532058662,17.02968065508821,10,1,2.8,0,1,1,0,0,0,2,2,4410,0,55.565931000000006,37.479376,11,2013,2,25,False,True,True,2,True,0,0.19634650464925715,-2.6058282186538926,31.6,1,0.4,0.012469760903883858,8
5328,2,8999999.0,48.1,8.8,32.5,8,2,2.5,0,1,1,1,2,0,0,1,4356,0,55.676529,37.676744,5,1972,4,12,False,True,False,1,True,0,0.11325347095901979,2.110883620195169,24.05,1,0.6666666666666666,0.013093203465917838,4
11505,1,9600000.0,40.0,10.0,18.0,14,1,2.65,1,0,1,0,0,1,2,2,7583,0,55.782096,37.467715000000005,8,1976,4,14,False,True,False,1,True,4,0.1214941677879705,-1.170628518700854,40.0,1,1.0,0.01863364808618725,9
9005,4,41450000.0,119.1,14.5,57.0,14,3,2.8,2,0,1,0,0,2,3,1,2027,0,55.688527,37.555903,6,2008,0,22,False,True,True,0,True,0,0.05196169839372976,-2.6678146342679243,39.699999999999996,2,0.6363636363636364,0.01253063996769731,2
18712,4,51000000.0,110.1,20.0,80.0,56,3,4.0,2,0,1,1,0,0,3,1,1047,1,55.751143000000006,37.533733000000005,0,2020,2,63,True,True,True,0,True,0,0.04871331935300289,-1.2279081257035984,36.699999999999996,2,0.8888888888888888,0.0028479006302944655,2
6713,2,15300000.0,68.0,16.0,45.0,12,2,2.5,0,1,1,1,1,0,2,2,1098,0,55.7964,37.392059,8,2003,3,20,False,True,True,0,True,0,0.1974194894555221,-1.2532859148234925,34.0,1,0.6,0.013291489043746474,9
16459,4,11500000.0,45.0,9.0,19.0,2,1,2.8,0,1,0,1,0,1,1,1,4642,0,55.78706700000001,37.600441,0,1997,7,12,False,True,False,3,True,0,0.05629731430921033,0.37901658598244214,45.0,1,0.16666666666666666,0.006102685474454134,1
9478,1,9300000.0,50.0,8.0,29.0,8,2,2.8,0,0,2,2,1,0,1,1,332,0,55.62205,37.6964,5,1984,3,14,False,True,True,3,True,0,0.16230980505718753,2.338444041077088,25.0,0,0.5714285714285714,0.00897621858022875,4
11624,4,9490000.0,45.1,6.0,29.6,2,2,2.8,1,0,1,0,0,1,2,2,1369,0,55.82985600000001,37.660736,2,1972,3,9,False,True,False,1,True,0,0.12499439091543649,0.7063117814619805,22.55,1,0.2222222222222222,0.011123436159746406,1
8659,1,7650000.0,44.1,5.5,28.8,2,2,2.8,1,0,1,0,1,0,4,1,5477,0,55.753139,37.823772,3,1963,4,5,True,False,False,3,True,0,0.24485176746127674,1.4956850737526386,22.05,1,0.4,0.007314937115242446,0
22115,3,10906800.0,61.0,21.1,23.8,2,2,0.0,0,2,0,1,0,0,4,1,9595,0,55.821077,37.430462,8,2011,2,32,True,True,True,1,False,0,0.17232248015585905,-1.0461881481460789,30.5,2,0.0625,0.005543083347746107,9
17053,3,3884840.0,19.7,5.6,10.5,4,1,2.65,1,0,1,0,0,0,4,1,4162,1,55.59516,37.741109,12,2021,3,9,False,True,True,1,False,1,0.21347443854968998,2.283612229241371,19.7,1,0.4444444444444444,0.01774209911481798,4
10586,3,74743850.0,204.5,20.3,106.2,6,5,3.1,3,0,1,0,0,2,4,1,4555,0,55.716037,37.503998,7,2017,2,39,True,True,True,0,True,0,0.07789742705538732,-1.813595712391269,40.9,3,0.15384615384615385,0.01105879618222892,2
15265,1,12000000.0,68.0,10.7,30.9,15,3,2.8,1,1,2,2,0,1,0,1,3251,0,55.782916,37.507367,1,2013,7,27,False,False,False,3,False,4,0.08681958519890076,-0.9829045450838108,22.666666666666668,2,0.5555555555555556,0.005663315724907265,9
18705,4,175000000.0,351.0,8.2,30.3,11,6,2.7,0,1,0,1,2,0,0,2,7906,0,55.727445,37.570617,0,2013,7,11,False,True,True,3,False,4,0.01159610365663714,-2.253974023953122,58.5,1,1.0,0.007892978778638312,2
16794,0,5750000.0,30.0,5.0,18.0,1,1,2.8,1,0,1,0,0,0,1,1,1505,0,55.727663,37.76451,4,1962,0,5,True,False,False,3,False,0,0.18503575221225435,1.6091884204903284,30.0,1,0.2,0.003728762395220833,0
22214,2,14800000.0,49.2,12.9,30.9,2,1,2.8,1,0,2,2,0,1,0,1,415,0,55.794426,37.566225,1,2019,7,7,False,True,True,3,False,4,0.06114400605292012,-0.22070668292035694,49.2,1,0.2857142857142857,0.009486079327099849,1
13760,4,22500000.0,50.6,8.0,28.0,8,2,3.0,1,0,1,0,0,1,2,2,2062,0,55.652197,37.473042,7,2012,2,14,True,True,True,3,True,3,0.13481234344335083,-2.2299744844469815,25.3,1,0.5714285714285714,0.006320282667733135,2
20608,3,9932080.0,43.6,20.1,13.8,10,1,2.85,1,0,1,0,1,0,4,1,8284,1,55.752627,37.705023,4,2020,7,12,False,True,True,1,False,4,0.12667800014573824,1.429323003152037,43.6,1,0.8333333333333334,0.01218891537422523,0
4996,3,4197500.0,28.75,4.0,15.1,6,1,2.7,0,1,2,2,0,1,4,1,6703,1,55.52117,37.354734,11,2022,2,16,True,True,True,3,False,1,0.3101489623068281,-2.3304711810126477,28.75,1,0.375,0.09608156355930211,3
5227,1,16350000.0,84.4,10.7,62.0,5,3,2.8,0,1,2,2,0,0,0,1,6148,0,55.701262,37.651583,5,2019,7,24,False,True,True,0,False,4,0.07938821515759482,2.0064651640395126,28.133333333333336,1,0.20833333333333334,0.004421711546449079,4
7441,1,5800000.0,30.3,7.2,14.3,5,1,2.5,1,0,1,0,0,1,1,1,5640,0,55.877496,37.713674,2,1990,3,16,False,True,False,3,False,0,0.19581901600574078,0.7540947593739702,30.3,1,0.3125,0.04926255669370122,0
19436,4,6100000.0,37.6,10.0,18.9,11,1,2.8,1,0,0,1,0,1,1,1,8142,0,55.531173,37.501708,6,2006,3,12,True,True,False,1,True,0,0.21798757854233455,-2.776140388164323,37.6,1,0.9166666666666666,0.015658620405382573,8
15661,4,17220000.0,56.2,11.179091528534709,30.28696369670751,3,3,2.8,0,0,2,2,0,0,4,1,7122,1,55.76986899999999,37.570824,0,2020,0,7,True,True,False,1,False,4,0.03618678683925166,-0.2452638942191398,18.733333333333334,0,0.42857142857142855,0.010696435714755871,1
4765,1,7000000.0,35.7,8.6,15.8,1,1,2.8,0,0,2,2,0,0,4,0,1263,0,55.675976,37.542285,6,1982,0,9,False,True,True,1,True,0,0.06963739068057517,-2.5759015609324964,35.7,0,0.1111111111111111,0.013421453013739008,2
13252,0,25900000.0,90.0,20.0,60.0,3,3,3.1,2,0,1,0,0,0,3,1,6793,0,55.792265,37.787111,3,2011,2,35,False,True,True,0,True,0,0.2153198733340569,1.3004722170972445,30.0,2,0.08571428571428572,0.007249258306895113,0
3849,1,5800000.0,33.0,6.7,18.7,3,1,2.8,0,0,2,2,0,0,4,0,9344,0,55.765083,37.824733,3,1973,3,9,False,True,True,1,True,0,0.2469902084551973,1.447736829542715,33.0,0,0.3333333333333333,0.015660471831970647,0
16758,2,7900000.0,51.2,12.0,30.0,12,2,2.48,0,1,1,0,0,0,1,2,1629,0,55.780461,37.831856,3,1976,4,12,False,True,False,3,True,0,0.25635103307725504,1.391583636323482,25.6,1,1.0,0.03255672982656878,0
9251,1,7449000.0,35.0,9.8,19.1,14,1,2.48,1,0,1,0,0,1,1,1,8168,0,55.653477,37.578406,6,1978,3,16,False,True,True,3,True,0,0.0812970898219671,-3.1267748770623096,35.0,1,0.875,0.020022985916188504,2
461,3,15110400.0,78.7,29.2,27.0,10,2,2.8,0,1,2,2,0,0,4,1,1352,1,55.78686999999999,37.494979,8,2019,2,22,False,True,True,1,False,0,0.09938521631801027,-1.018936952947884,39.35,1,0.45454545454545453,0.006792962608473611,9
10498,1,10490000.0,63.4,9.0,47.0,8,3,2.8,0,0,1,1,1,0,1,1,2170,0,55.797493,37.774706,3,1967,4,12,False,True,False,1,True,4,0.2049316890189591,1.2597116441426772,21.133333333333333,0,0.6666666666666666,0.011779808360073486,0
15378,1,12000000.0,43.1,10.7,30.0,3,2,2.8,1,0,1,0,0,0,2,1,7694,0,55.772416,37.4743,8,2012,2,24,False,True,True,1,True,0,0.11183875642396365,-1.2274363464253872,21.55,1,0.125,0.01019438355174217,9
12037,4,12900000.0,65.7,13.8,34.1,24,2,2.8,0,1,1,0,0,1,2,2,4542,0,55.880945,37.54118,1,2019,2,24,True,True,True,1,False,4,0.15114713046169012,-0.25708199213502103,32.85,1,1.0,0.017462457587632013,1
6979,3,10879910.0,60.11,10.7,30.9,5,2,2.8,0,0,2,2,0,0,4,1,6357,1,55.858609,37.546327000000005,1,2021,2,39,False,True,True,0,False,4,0.12823842397391555,-0.26255067431884915,30.055,0,0.1282051282051282,0.006688617943938732,1
3837,1,5600000.0,39.0,21.0,12.0,6,1,2.8,0,1,1,0,0,1,2,1,4606,0,55.725422,37.813989,3,1971,4,14,False,True,True,3,False,0,0.23456455410491076,1.6106388228112194,39.0,1,0.42857142857142855,0.010647629078814213,5
14210,4,26400000.0,114.0,10.7,30.9,23,4,2.8,1,2,1,0,0,0,3,1,3408,0,55.809934,37.727885,3,2011,2,30,False,True,True,0,True,0,0.16623974268167854,1.1015981418514431,28.5,3,0.7666666666666667,0.011578643314308596,0
626,4,81500000.0,180.0,20.0,80.0,9,4,3.1,2,0,2,2,0,0,0,2,2612,0,55.807982,37.450845,8,2008,2,32,False,True,True,1,True,0,0.14812590648950277,-1.0537809161333314,45.0,2,0.28125,0.013269398969057294,9
11712,1,15400000.0,75.8,12.0,52.5,10,3,2.8,1,0,1,1,0,2,2,1,7726,0,55.830301,37.501546000000005,1,2011,3,17,False,True,True,3,False,0,0.12337413524824144,-0.6850953776226569,25.266666666666666,1,0.5882352941176471,0.007065261283211485,9
5405,1,6500000.0,40.0,10.5,20.0,14,1,2.8,0,0,2,2,0,0,4,0,6226,0,55.642387,37.767753000000006,5,1985,2,22,False,True,True,3,True,0,0.20959792168697206,2.0272190995500474,40.0,0,0.6363636363636364,0.009942755050793716,4
16672,4,13700000.0,53.7,9.3,32.1,17,2,2.8,0,1,1,0,1,0,2,1,9527,0,55.827464,37.597594,2,2010,3,17,False,True,True,3,True,0,0.09442709764957478,0.1916179403215341,26.85,1,1.0,0.008617014100023258,1
19761,1,6200000.0,44.0,10.7,30.9,7,2,2.64,0,0,2,2,0,0,1,2,5460,0,55.746203,37.702445,4,1972,3,9,False,True,False,1,True,0,0.1233657747486095,1.4779481646040469,22.0,0,0.7777777777777778,0.017770532743843267,0
5160,0,9700000.0,63.0,9.3,37.2,9,2,2.8,1,0,1,0,0,1,2,1,7758,0,55.621191,37.70258,5,1975,3,9,False,True,False,1,True,0,0.16739344300311332,2.3164965130235324,31.5,1,1.0,0.011083252275396154,4
20483,0,20900000.0,65.0,30.0,20.0,21,2,2.8,0,2,0,1,0,1,3,1,497,0,55.787832,37.732494,3,2010,2,29,False,True,True,3,True,0,0.16183146660545564,1.2367014846999516,32.5,2,0.7241379310344828,0.010334575946791415,0
20384,2,7400000.0,37.1,8.0,18.9,13,1,2.64,1,0,0,1,1,0,0,2,7509,0,55.864313,37.659811,2,1982,3,16,False,True,True,3,True,0,0.15236386070497637,0.5543305052261458,37.1,1,0.8125,0.00685102109177793,1
12598,3,26253800.0,88.1,19.4,45.3,20,3,3.0,1,1,2,2,0,1,4,1,743,1,55.798723,37.565084000000006,1,2021,7,25,False,True,False,0,False,4,0.06558678767494357,-0.22333872316443787,29.366666666666664,2,0.8,0.010567506091795109,1
11946,1,7200000.0,35.8,7.12120065340823,19.29311922316955,2,1,2.8,0,1,2,2,0,0,2,1,225,0,55.645812,37.339409,7,2006,3,17,False,True,True,3,False,0,0.25614346223353435,-1.925463941082494,35.8,1,0.11764705882352941,0.012808997814041004,3
15391,4,65000000.0,169.0,10.7,30.9,3,4,2.8,0,0,2,2,0,0,4,0,8736,2,55.749532,37.598771,0,1908,7,5,False,False,False,3,False,4,0.024190502720482277,0.9141811471054386,42.25,0,0.6,0.00297739231543635,2
22569,1,6920000.0,33.0,6.7,19.0,5,1,2.6,0,1,1,0,0,0,2,1,5788,0,55.60374100000001,37.547567,6,1978,2,9,True,True,True,1,True,0,0.1348855958550552,-2.901738143656663,33.0,1,0.5555555555555556,0.0070847138262605585,8
5104,3,7614600.0,34.3,11.0,11.8,1,1,2.7,1,0,1,0,0,0,4,1,8684,1,55.601203000000005,37.727553,5,2019,2,16,True,True,True,1,False,4,0.19931333673766014,2.3051553605909,34.3,1,0.0625,0.01312473306394535,4
4222,1,5650000.0,40.0,9.0,20.0,7,1,2.8,1,0,2,2,0,1,4,1,9199,0,55.880722,37.55372,1,1993,2,14,True,True,True,3,True,0,0.14823535600811621,-0.17555915314528392,40.0,1,0.5,0.01663002357183853,1
17103,1,5890000.0,35.0,10.5,18.0,1,1,2.8,1,0,1,0,0,0,0,2,7734,0,55.49673000000001,36.920848,10,2017,7,3,True,False,False,1,False,4,0.7004490704543531,-1.9175348249762723,35.0,1,0.3333333333333333,0.43599207195085116,7
807,4,38000000.0,126.2,20.0,70.0,5,3,3.0,2,0,1,1,2,0,2,1,628,0,55.721518,37.613341,0,2013,7,12,False,True,True,3,False,4,0.03623847949175999,1.9450255519662722,42.06666666666667,2,0.4166666666666667,0.005325711689530181,2
21656,4,31000000.0,97.0,14.0,70.0,8,3,2.8,2,0,1,0,0,0,3,2,7638,1,55.659231000000005,37.560835,6,2012,2,23,True,True,True,2,True,3,0.07783272545914305,-2.8979594440846688,32.333333333333336,2,0.34782608695652173,0.012717239716222174,2
13586,3,209250000.0,300.18,10.7,30.9,1,1,4.2,0,0,1,0,0,0,4,1,9432,1,55.775905,37.600531,0,2021,2,3,True,False,False,0,False,4,0.04615353993577801,0.4704398338434467,300.18,0,0.3333333333333333,0.004594386357283651,1
5754,1,7500000.0,42.0,11.0,19.0,10,1,2.64,0,1,0,1,1,0,1,1,8251,0,55.71854200000001,37.746768,4,2007,3,23,False,True,True,1,True,0,0.16794281203648115,1.6675465369704614,42.0,1,0.43478260869565216,0.016452452339993512,0
22181,3,15510900.0,44.7,14.3,14.6,23,1,4.0,1,0,1,0,0,1,4,1,5615,0,55.777049,37.526843,1,2020,7,25,True,True,True,0,False,4,0.06761909574982214,-0.8952498310623893,44.7,1,0.92,0.006148044404525517,2
17520,3,6067803.0,38.2,13.0,14.3,9,1,2.7,1,0,1,0,0,0,4,1,5357,1,55.707649,37.937184,4,2020,2,22,True,True,True,1,True,0,0.35860008951356054,1.6464853007889433,38.2,1,0.4090909090909091,0.011519073617267919,5
15644,4,304737000.0,311.0,10.7,30.9,8,6,2.8,0,0,2,2,0,0,0,1,9167,0,55.757273,37.649732,0,2009,2,11,True,True,True,0,True,0,0.0736451875848511,1.2602012077045586,51.833333333333336,0,0.7272727272727273,0.007607374908598859,1
11975,0,4930000.0,32.0,6.0,16.5,2,1,2.8,0,1,1,0,0,0,1,1,2663,0,55.601635,37.33498,11,1972,0,9,False,True,False,3,True,0,0.27850991060322594,-2.0691825773559254,32.0,1,0.2222222222222222,0.03226621491591011,3
4059,1,8600000.0,51.1,8.2,29.6,3,2,2.8,1,0,1,1,0,2,1,1,7420,0,55.809788,37.817564,3,1978,3,7,False,True,False,3,True,0,0.24949999457548697,1.265377409028323,25.55,1,0.42857142857142855,0.018967968789511493,0
8305,1,66858156.0,167.0,13.8,98.2,12,5,2.8,3,0,0,1,1,1,0,2,7746,0,55.778861,37.608643,0,2013,2,21,True,True,True,0,True,0,0.05279510427278329,0.5822529902574629,33.4,3,0.5714285714285714,0.005934658372643044,1
6297,3,7266420.0,55.3,10.7,31.8,9,2,2.65,0,2,0,1,0,0,4,1,4076,1,55.544046,37.478055,11,2021,3,9,False,True,True,1,False,4,0.21607253263846787,-2.652293970322024,27.65,2,1.0,0.01909382991963336,8
628,4,100000000.0,250.3,20.0,80.0,5,6,3.1,2,0,2,2,0,0,0,2,5516,0,55.807461,37.448465,8,2011,2,32,True,True,True,0,False,0,0.1499461647352068,-1.0646470929971639,41.71666666666667,2,0.15625,0.01567643282127945,9
16756,1,7700000.0,51.0,6.5,35.0,5,2,2.8,0,1,1,1,1,0,2,1,5391,0,55.722091000000006,37.825919,3,1971,3,9,False,True,False,1,True,0,0.24663427040713587,1.622207470187612,25.5,1,0.5555555555555556,0.010162177030539165,5
10258,4,145000000.0,156.0,28.0,90.0,45,4,2.8,0,2,2,2,0,0,4,1,8776,0,55.723257,37.52766,7,2011,2,53,True,True,True,0,True,0,0.05320998492106207,-1.7887972527687352,39.0,2,0.8490566037735849,0.016031620286170202,2
6166,3,3746800.0,27.55,4.0,15.5,7,1,2.7,0,1,2,2,0,0,4,1,6703,1,55.52117,37.354734,11,2022,2,16,True,True,True,3,False,1,0.3101489623068281,-2.3304711810126477,27.55,1,0.4375,0.09608156355930211,3
11707,2,13260000.0,47.5,8.0,34.0,12,2,2.9,1,0,1,0,0,1,2,1,1357,0,55.790777,37.523204,1,2017,2,15,False,True,True,0,False,4,0.07949232648023181,-0.7889096990027277,23.75,1,0.8,0.01359043579139362,1
13463,1,4400000.0,35.0,8.0,16.0,7,1,2.7,0,1,1,0,0,0,2,1,1180,0,55.84229200000001,37.364355,8,1968,3,9,True,True,False,3,True,0,0.2406179393618176,-1.1075240218774771,35.0,1,0.7777777777777778,0.004032181667529605,9
10424,2,10950000.0,58.0,12.0,30.0,5,2,2.64,0,1,1,0,0,2,2,1,80,0,55.533379,37.532268,6,1997,3,9,False,True,True,3,True,0,0.20687607162673458,-2.9107014068663757,29.0,1,0.5555555555555556,0.00854799771877026,8
